#FALSE#,#TRUE#,#FALSE#,#FALSE#,#FALSE#
18,90,18,90,3,#FALSE#
899,25,#TRUE#,#FALSE#
17,9,0,48,7,80,46
-1,"Candy",50
-1,"Candy",50
-1,"Magic Dust",100
-1,"Special Candy",2000
0,"",0
0,"",0
0,"",0
0,"",0
0,"",0
0,"",0
0,"",0
0,"",0
0,"",0
0,"",0
0,"",0
0,"",0
0,"",0
0,"",0
0,"",0
0,"",0
-1,0,126,270,1,"Louis",-1,7,"We'll youve beaten me|Bet if we had a rematch I'd win!",0,0,4,3,0,126,270
0,0,0,0,0,"Sign",0,0,"To Forest",0,0,0,4,0,0,0
0,0,0,0,0,"Sign",0,0,"Your house",0,0,0,4,0,0,0
0,0,0,0,0,"Sign",0,0,"Ms.Shu's Market",0,0,0,4,0,0,0
0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0
0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0
0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0
0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0
0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0
0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0
0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0
0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0
0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0
0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0
0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0
0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0
0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0
0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0
0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0
0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0
-1,18,10,0,50,"Louis"
20,20,"begin.mrk",10,8,20,"Forest.mid","Forest"
0,0,"",0,0,0,"",0,0,0,0
0,0,"",0,0,0,"",0,0,18,0
0,0,"",0,0,0,"",0,0,36,0
0,0,"ice.dat",1,0,0,"",15,-1,54,0
0,0,"ice.dat",1,0,0,"",15,-1,72,0
0,0,"",0,0,0,"",0,0,90,0
0,0,"",0,0,0,"",0,0,108,0
0,0,"",0,0,0,"",0,0,126,0
0,0,"",0,0,0,"",0,0,144,0
0,0,"",0,0,0,"",0,0,162,0
0,0,"",0,0,0,"",0,0,180,0
0,0,"",0,0,0,"",0,0,198,0
0,0,"",0,0,0,"",0,0,216,0
0,0,"",0,0,0,"",0,0,234,0
0,0,"",0,0,0,"",0,0,252,0
0,0,"",0,0,0,"",0,0,270,0
0,0,"",0,0,0,"",0,0,288,0
0,0,"",0,0,0,"",0,0,306,0
0,0,"",0,0,0,"",0,0,324,0
0,0,"",0,0,0,"",0,0,342,0
0,0,"",0,0,0,"",0,0,0,18
0,0,"",0,0,0,"",10,0,18,18
0,0,"",0,0,0,"",11,0,36,18
0,0,"",0,0,4,"",1,-1,54,18
0,0,"",0,0,4,"",1,-1,72,18
0,0,"",0,0,0,"",10,0,90,18
0,0,"",0,0,0,"",11,0,108,18
0,0,"",0,0,0,"",10,0,126,18
0,0,"",0,0,0,"",11,0,144,18
0,0,"",0,0,0,"",10,0,162,18
0,0,"",0,0,0,"",11,0,180,18
0,0,"",0,0,0,"",10,0,198,18
0,0,"",0,0,0,"",11,0,216,18
0,0,"",0,0,0,"",10,0,234,18
0,0,"",0,0,0,"",11,0,252,18
0,0,"",0,0,0,"",10,0,270,18
0,0,"",0,0,0,"",11,0,288,18
0,0,"",0,0,0,"",10,0,306,18
0,0,"",0,0,0,"",11,0,324,18
0,0,"",0,0,0,"",0,0,342,18
0,0,"",0,0,0,"",0,0,0,36
0,0,"",0,0,0,"",12,0,18,36
0,0,"",0,0,0,"",13,0,36,36
0,0,"",0,0,0,"",1,-1,54,36
0,0,"",0,0,0,"",1,-1,72,36
0,0,"",0,0,0,"",12,0,90,36
0,0,"",0,0,0,"",13,0,108,36
0,0,"",0,0,0,"",12,0,126,36
0,0,"",0,0,0,"",13,0,144,36
0,0,"",0,0,0,"",12,0,162,36
0,0,"",0,0,0,"",13,0,180,36
0,0,"",0,0,0,"",12,0,198,36
0,0,"",0,0,0,"",13,0,216,36
0,0,"",0,0,0,"",12,0,234,36
0,0,"",0,0,0,"",13,0,252,36
0,0,"",0,0,0,"",12,0,270,36
0,0,"",0,0,0,"",13,0,288,36
0,0,"",0,0,0,"",12,0,306,36
0,0,"",0,0,0,"",13,0,324,36
0,0,"",0,0,0,"",0,0,342,36
0,0,"",0,0,0,"",0,0,0,54
0,0,"",0,0,0,"",10,0,18,54
0,0,"",0,0,0,"",11,0,36,54
0,0,"",0,0,0,"",1,-1,54,54
0,0,"",0,0,0,"",1,-1,72,54
0,0,"",0,0,0,"",10,0,90,54
0,0,"",0,0,0,"",11,0,108,54
0,0,"",0,0,0,"",10,0,126,54
0,0,"",0,0,0,"",11,0,144,54
0,0,"",0,0,0,"",10,0,162,54
0,0,"",0,0,0,"",11,0,180,54
0,0,"",0,0,0,"",9,0,198,54
0,0,"",0,0,0,"",9,0,216,54
0,0,"",0,0,0,"",10,0,234,54
0,0,"",0,0,0,"",11,0,252,54
0,0,"",0,0,0,"",10,0,270,54
0,0,"",0,0,0,"",11,0,288,54
0,0,"",0,0,0,"",10,0,306,54
0,0,"",0,0,0,"",11,0,324,54
0,0,"",0,0,0,"",0,0,342,54
0,0,"",0,0,0,"",0,0,0,72
0,0,"",0,0,0,"",12,0,18,72
0,0,"",0,0,0,"",13,0,36,72
0,0,"",0,0,0,"",1,-1,54,72
0,0,"",0,0,0,"",1,-1,72,72
0,0,"",0,0,0,"",12,0,90,72
0,0,"",0,0,0,"",13,0,108,72
0,0,"",0,0,0,"",12,0,126,72
0,0,"",0,0,0,"",13,0,144,72
0,0,"",0,0,0,"",12,0,162,72
0,0,"",0,0,0,"",13,0,180,72
0,0,"oldman.dat",1,0,0,"",8,-1,198,72
0,0,"",0,0,0,"",7,0,216,72
0,0,"",0,0,0,"",12,0,234,72
0,0,"",0,0,0,"",13,0,252,72
0,0,"",0,0,0,"",12,0,270,72
0,0,"",0,0,0,"",13,0,288,72
0,0,"",0,0,0,"",12,0,306,72
0,0,"",0,0,0,"",13,0,324,72
0,0,"",0,0,0,"",0,0,342,72
0,3,"noko.dat",1,0,0,"",1,-1,0,90
0,0,"",0,0,12,"",1,-1,18,90
0,0,"",0,0,0,"",1,-1,36,90
0,0,"",0,0,0,"",1,-1,54,90
0,0,"",0,0,0,"",1,-1,72,90
0,0,"",0,0,0,"",1,-1,90,90
0,0,"",0,0,0,"",1,-1,108,90
0,0,"",0,0,0,"",1,-1,126,90
0,0,"",0,0,0,"",1,-1,144,90
1,0,"",0,0,0,"",2,0,162,90
0,0,"",0,0,0,"",6,-1,180,90
0,0,"",0,0,2,"",1,-1,198,90
0,0,"",0,0,0,"",1,-1,216,90
0,0,"",0,0,0,"",10,0,234,90
0,0,"",0,0,0,"",11,0,252,90
0,0,"",0,0,0,"",10,0,270,90
0,0,"",0,0,0,"",11,0,288,90
0,0,"",0,0,0,"",10,0,306,90
0,0,"",0,0,0,"",11,0,324,90
0,0,"",0,0,0,"",0,0,342,90
0,3,"noko.dat",1,0,0,"",1,-1,0,108
0,0,"",0,0,12,"",1,-1,18,108
0,0,"",0,0,0,"",1,-1,36,108
0,0,"",0,0,0,"",1,-1,54,108
0,0,"",0,0,0,"",1,-1,72,108
0,0,"",0,0,0,"",1,-1,90,108
0,0,"",0,0,0,"",1,-1,108,108
1,0,"",0,0,0,"",2,0,126,108
0,0,"",0,0,0,"",1,-1,144,108
1,0,"",0,0,0,"",2,0,162,108
0,0,"",0,0,0,"",6,-1,180,108
0,0,"",0,0,0,"",1,-1,198,108
0,0,"",0,0,0,"",1,-1,216,108
0,0,"",0,0,0,"",12,0,234,108
0,0,"",0,0,0,"",13,0,252,108
0,0,"",0,0,0,"",12,0,270,108
0,0,"",0,0,0,"",13,0,288,108
0,0,"",0,0,0,"",12,0,306,108
0,0,"",0,0,0,"",13,0,324,108
0,0,"",0,0,0,"",0,0,342,108
0,0,"",0,0,0,"",0,0,0,126
0,0,"",0,0,0,"",10,0,18,126
0,0,"",0,0,0,"",11,0,36,126
0,0,"",0,0,0,"",10,0,54,126
0,0,"",0,0,0,"",11,0,72,126
0,0,"",0,0,0,"",10,0,90,126
0,0,"",0,0,0,"",11,0,108,126
0,0,"",0,0,0,"",1,-1,126,126
0,0,"",0,0,0,"",1,-1,144,126
1,0,"",0,0,0,"",2,0,162,126
0,0,"",0,0,0,"",6,-1,180,126
0,0,"",0,0,0,"",1,-1,198,126
0,0,"",0,0,0,"",1,-1,216,126
0,0,"",0,0,0,"",10,0,234,126
0,0,"",0,0,0,"",11,0,252,126
0,0,"",0,0,0,"",10,0,270,126
0,0,"",0,0,0,"",11,0,288,126
0,0,"",0,0,0,"",10,0,306,126
0,0,"",0,0,0,"",11,0,324,126
0,0,"",0,0,0,"",0,0,342,126
0,0,"",0,0,0,"",0,0,0,144
0,0,"",0,0,0,"",12,0,18,144
0,0,"",0,0,0,"",13,0,36,144
0,0,"",0,0,0,"",12,0,54,144
0,0,"",0,0,0,"",13,0,72,144
0,0,"",0,0,0,"",12,0,90,144
0,0,"",0,0,0,"",13,0,108,144
0,0,"",0,0,0,"",1,-1,126,144
0,0,"",0,0,0,"",1,-1,144,144
1,0,"",0,0,0,"",2,0,162,144
0,0,"",0,0,0,"",6,-1,180,144
0,0,"",0,0,0,"",1,-1,198,144
0,0,"",0,0,0,"",1,-1,216,144
0,0,"",0,0,0,"",12,0,234,144
0,0,"",0,0,0,"",13,0,252,144
0,0,"",0,0,0,"",12,0,270,144
0,0,"",0,0,0,"",13,0,288,144
0,0,"",0,0,0,"",12,0,306,144
0,0,"",0,0,0,"",13,0,324,144
0,0,"",0,0,0,"",0,0,342,144
0,0,"",0,0,0,"",0,0,0,162
0,0,"",0,0,0,"",10,0,18,162
0,0,"",0,0,0,"",11,0,36,162
0,0,"",0,0,0,"",10,0,54,162
0,0,"",0,0,0,"",11,0,72,162
0,0,"",0,0,0,"",10,0,90,162
0,0,"",0,0,0,"",11,0,108,162
1,0,"",0,0,0,"",2,0,126,162
0,0,"",0,0,0,"",1,-1,144,162
0,0,"",0,0,0,"",10,0,162,162
0,0,"",0,0,0,"",11,0,180,162
0,0,"",0,0,0,"",1,-1,198,162
0,0,"",0,0,0,"",1,-1,216,162
0,0,"",0,0,0,"",10,0,234,162
0,0,"",0,0,0,"",11,0,252,162
0,0,"",0,0,0,"",10,0,270,162
0,0,"",0,0,0,"",11,0,288,162
0,0,"",0,0,0,"",10,0,306,162
0,0,"",0,0,0,"",11,0,324,162
0,0,"",0,0,0,"",0,0,342,162
0,0,"",0,0,0,"",0,0,0,180
0,0,"",0,0,0,"",12,0,18,180
0,0,"",0,0,0,"",13,0,36,180
0,0,"",0,0,0,"",12,0,54,180
0,0,"",0,0,0,"",13,0,72,180
0,0,"",0,0,0,"",12,0,90,180
0,0,"",0,0,0,"",13,0,108,180
1,0,"",0,0,0,"",2,0,126,180
0,0,"",0,0,0,"",1,-1,144,180
0,0,"",0,0,0,"",12,0,162,180
0,0,"",0,0,0,"",13,0,180,180
0,0,"",0,0,0,"",1,-1,198,180
0,0,"",0,0,0,"",1,-1,216,180
0,0,"",0,0,0,"",12,0,234,180
0,0,"",0,0,0,"",13,0,252,180
0,0,"",0,0,0,"",12,0,270,180
0,0,"",0,0,0,"",13,0,288,180
0,0,"",0,0,0,"",12,0,306,180
0,0,"",0,0,0,"",13,0,324,180
0,0,"",0,0,0,"",0,0,342,180
0,0,"",0,0,0,"",0,0,0,198
0,0,"",0,0,0,"",10,0,18,198
0,0,"",0,0,0,"",11,0,36,198
0,0,"",0,0,0,"",10,0,54,198
0,0,"",0,0,0,"",11,0,72,198
0,0,"",0,0,0,"",10,0,90,198
0,0,"",0,0,0,"",11,0,108,198
1,0,"",0,0,0,"",2,0,126,198
0,0,"",0,0,0,"",1,-1,144,198
0,0,"",0,0,0,"",10,0,162,198
0,0,"",0,0,0,"",11,0,180,198
0,0,"",0,0,0,"",1,-1,198,198
0,0,"",0,0,0,"",1,-1,216,198
0,0,"",0,0,0,"",10,0,234,198
0,0,"",0,0,0,"",11,0,252,198
0,0,"",0,0,0,"",10,0,270,198
0,0,"",0,0,0,"",11,0,288,198
0,0,"",0,0,0,"",10,0,306,198
0,0,"",0,0,0,"",11,0,324,198
0,0,"",0,0,0,"",0,0,342,198
0,0,"",0,0,0,"",0,0,0,216
0,0,"",0,0,0,"",12,0,18,216
0,0,"",0,0,0,"",13,0,36,216
0,0,"",0,0,0,"",12,0,54,216
0,0,"",0,0,0,"",13,0,72,216
0,0,"",0,0,0,"",12,0,90,216
0,0,"",0,0,0,"",13,0,108,216
1,0,"",0,0,0,"",2,0,126,216
0,0,"",0,0,0,"",1,-1,144,216
0,0,"",0,0,0,"",12,0,162,216
0,0,"",0,0,0,"",13,0,180,216
0,0,"",0,0,0,"",1,-1,198,216
0,0,"",0,0,0,"",1,-1,216,216
0,0,"",0,0,0,"",12,0,234,216
0,0,"",0,0,0,"",13,0,252,216
0,0,"",0,0,0,"",12,0,270,216
0,0,"",0,0,0,"",13,0,288,216
0,0,"",0,0,0,"",12,0,306,216
0,0,"",0,0,0,"",13,0,324,216
0,0,"",0,0,0,"",0,0,342,216
0,0,"",0,0,0,"",0,0,0,234
0,0,"",0,0,0,"",10,0,18,234
0,0,"",0,0,0,"",11,0,36,234
0,0,"",0,0,0,"",10,0,54,234
0,0,"",0,0,0,"",11,0,72,234
0,0,"",0,0,0,"",10,0,90,234
0,0,"",0,0,0,"",11,0,108,234
1,0,"",0,0,0,"",2,0,126,234
0,0,"",0,0,0,"",1,-1,144,234
0,0,"",0,0,0,"",10,0,162,234
